"Boundary
Code",Road Code,Road Name,Selection
BC228,R01728MN,Mati-Diversion Rd,1
BC316,R01729MN,Albert Morrow Blvd,1
BC318,R01730MN,Zamboanga West Coastal Rd (Sibuco-Limpapa Section),1
BC222,R01731MN,Dacudao Rd,1
BC222,R01732MN,Buhangin-Lapanday Flyover,1
BC227,R01733MN,Benigno S. Aquino Jr. National Highway,1
BC219,R01733MN,Benigno S. Aquino Jr. National Highway,1
BC243,R01734MN,Mayor Democrito D. Plaza II Diversion Rd,1
BC221,R01742MN,Talomo-Puan Diversion Rd,1
BC221,R01743MN,Roxas Avenue,1
BC221,R01746MN,Jct. Davao City Diversion Road-El Rio-Circumferential Rd-Jct. Davao-Cotabato Rd,1
BC221,R01748MN,G. Torres-Ecoland Avenue-Matina Aplaya Rd,1
BC222,R01756MN,Mamay Rd,1
BC222,R01757MN,Mamay Bypass Rd,1
BC224,R01783MN,Saturnino R. Silva Rd,1
BC316,R01785MN,General Santos City-T'Boli-Surallah Rd,1
BC329,R01785MN,General Santos City-T'Boli-Surallah Rd,1
BC213,R01786MN,Iligan City Diversion Rd,1
BC136,R01787MN,Imelda-Payao-Siay Rd,1
BC136,R01788MN,Lutiman-Guicam-Olutanga Rd,1
BC136,R01789MN,Danlugan-La Dicha Diversion Rd,1
BC136,R01791MN,Olutanga Circumferential Rd,1
BC130,R01792MN,Curuan-Sibuco Rd,1
BC130,R01793MN,Zamboanga City Bypass Rd,1
BC129,R01793MN,Zamboanga City Bypass Rd,1
BC129,R01794MN,Ayala-La Paz Rd,1
BC129,R01795MN,Mayor CA Fernandez Rd,1
BC208,R01796MN,Cagayan de Oro City Coastal Bypass Rd,1
BC207,R01796MN,Cagayan de Oro City Coastal Bypass Rd,1
BC217,R01796MN,Cagayan de Oro City Coastal Bypass Rd,1
BC221,R01797MN,Davao City Coastal Bypass Rd,1
BC221,R01798MN,Tulip Rd,1
BC136,R01799MN,Malangas-Alicia Rd,1
BC222,R01800MN,Maharlika Highway (MN),1
BC219,R01800MN,Maharlika Highway (MN),1
BC218,R01800MN,Maharlika Highway (MN),1
BC223,R01800MN,Maharlika Highway (MN),1
BC224,R01800MN,Maharlika Highway (MN),1
BC221,R01800MN,Maharlika Highway (MN),1
BC220,R01801MN,Maharlika Highway(Davao City-Jct Digos Sect),1
BC225,R01801MN,Maharlika Highway(Davao City-Jct Digos Sect),1
BC221,R01801MN,Maharlika Highway(Davao City-Jct Digos Sect),1
BC225,R01802MN,Maharlika Highway( Digos-Makar Rd),1
BC316,R01802MN,Maharlika Highway( Digos-Makar Rd),1
BC234,R01802MN,Maharlika Highway( Digos-Makar Rd),1
BC316,R01803MN,Maharlika Highway( Makar-Marbel Rd),1
BC235,R01804MN,Maharlika Highway (Marbel-Makar Rd),1
BC236,R01804MN,Maharlika Highway (Marbel-Makar Rd),1
BC236,R01805MN,Maharlika Highway( Cotabato-Marbel Rd),1
BC245,R01806MN,Maharlika Highway (Surigao-Agusan Sect),1
BC239,R01806MN,Maharlika Highway (Surigao-Agusan Sect),1
BC243,R01806MN,Maharlika Highway (Surigao-Agusan Sect),1
BC241,R01807MN,Maharlika Highway (Agusan-Davao Sect),1
BC242,R01807MN,Maharlika Highway (Agusan-Davao Sect),1
BC245,R01808MN,Maharlika Highway (Lipata-Surigao Sect),1
BC136,R01809MN,Maharlika Highway( Lanao-Pagadian-Zamboanga City Rd),1
BC137,R01809MN,Maharlika Highway( Lanao-Pagadian-Zamboanga City Rd),1
BC134,R01809MN,Maharlika Highway( Lanao-Pagadian-Zamboanga City Rd),1
BC134,R01810MN,Maharlika Highway (Pagadian City-Zamboanga City Rd),1
BC130,R01810MN,Maharlika Highway (Pagadian City-Zamboanga City Rd),1
BC129,R01810MN,Maharlika Highway (Pagadian City-Zamboanga City Rd),1
BC135,R01810MN,Maharlika Highway (Pagadian City-Zamboanga City Rd),1
BC134,R01811MN,Maharlika Highway ( Tucuran Jct-Karomatan Jct Rd),1
BC210,R01812MN,Maharlika Highway( Malabang-Dobleston-Tukuran Rd),1
BC238,R01813MN,Maharlika Highway( Marbel-Allah Valley-Cotabato Rd),1
BC237,R01813MN,Maharlika Highway( Marbel-Allah Valley-Cotabato Rd),1
BC255,R01813MN,Maharlika Highway( Marbel-Allah Valley-Cotabato Rd),1
BC254,R01813MN,Maharlika Highway( Marbel-Allah Valley-Cotabato Rd),1
BC233,R01814MN,Maharlika Highway( Cotabato-Allah Valley-Marbel Rd),1
BC233,R01815MN,Maharlika Highway( Cotabato-Lanao/Davao Rd),1
BC254,R01816MN,Maharlika Highway( Cotabato-Lanao Rd),1
BC253,R01817MN,Maharlika Highway( Cotabato-Malabang-Lanao del Norte Rd),1
BC211,R01818MN,Kauswagan-Munai Rd,1
BC203,R01819MN,Valencia City Bypass Road,1
BC202,R01820MN,Malaybalay City Bypass Road,1
BC220,R01821MN,Mintal-Bago Oshiro-Davao-Cotabato Rd,1
BC221,R01821MN,Mintal-Bago Oshiro-Davao-Cotabato Rd,1
BC232,R01823MN,Midsayap Diversion Rd,1
BC052,R01988LZ,Burgos-Lidlidda Rd,1
BC083,R01989LZ,Jose Abad Santos Ave (JASA),1
BC085,R01989LZ,Jose Abad Santos Ave (JASA),1
BC086,R01989LZ,Jose Abad Santos Ave (JASA),1
BC092,R01989LZ,Jose Abad Santos Ave (JASA),1
BC073,R01989LZ,Jose Abad Santos Ave (JASA),1
BC319,R01989LZ,Jose Abad Santos Ave (JASA),1
BC085,R01990LZ,JASA/MNR Flyover,1
BC051,R01991LZ,Bantay-Vigan Rd Extension,1
BC062,R01992LZ,Jct. Ayaga (Abulug)-Ballesteros-Aparri Rd,1
BC063,R01992LZ,Jct. Ayaga (Abulug)-Ballesteros-Aparri Rd,1
BC025,R01993LZ,Makati-Mandaluyong Br.,1
BC018,R01994LZ,Makati-Mandaluyong Approach Rd,1
BC031,R01995LZ,MH Del Pilar (Valenzuela),1
BC085,R01996LZ,Lazatin Flyover,1
BC112,R01997LZ,Quezon Eco-Tourism Rd,1
BC062,R01998LZ,Sampaguita-Warat-Cataraoan-La Suerte-Afusing-Daga Rd (Afusing-Tamban Sect),1
BC071,R01999LZ,Jct Abbag-Nagtipunan-Nueva Vizcaya Rd via Dupax,1
BC093,R02000LZ,Lemery-Taal Diversion Rd,1
BC048,R02001LZ,J. W. Diokno Blvd.,1
BC048,R02002LZ,Pres. Diosdado Macapagal Blvd.,1
BC093,R02003LZ,Balayan Diversion Rd,1
BC005,R02004LZ,Cong. Andres Acop Cosalan Rd,1
BC006,R02004LZ,Cong. Andres Acop Cosalan Rd,1
BC006,R02005LZ,Gov. Bado  Dangwa National Rd,1
BC317,R02006LZ,"Juanito R. Remulla, Sr. Rd",1
BC104,R02006LZ,"Juanito R. Remulla, Sr. Rd",1
BC099,R02006LZ,"Juanito R. Remulla, Sr. Rd",1
BC101,R02006LZ,"Juanito R. Remulla, Sr. Rd",1
BC103,R02006LZ,"Juanito R. Remulla, Sr. Rd",1
BC105,R02007LZ,Bacoor-Dasmariñas National Rd,1
BC104,R02007LZ,Bacoor-Dasmariñas National Rd,1
BC105,R02008LZ,Bacoor Blvd.,1
BC317,R02009LZ,Isaac O. Tolentino Ave.,1
BC117,R02010LZ,Corazon C. Aquino Ave.,1
BC119,R02010LZ,Corazon C. Aquino Ave.,1
BC116,R02010LZ,Corazon C. Aquino Ave.,1
BC153,R02011LZ,Salvador H. Escudero III Diversion Rd,1
BC049,R02013LZ,Rodolfo G. Fariñas Bypass Rd,1
BC052,R02014LZ,Candon Bypass Rd,1
BC153,R02015LZ,"Dancalan-Sta. Cruz, Donsol-Pio Duran Roa",1
BC140,R02015LZ,"Dancalan-Sta. Cruz, Donsol-Pio Duran Roa",1
BC072,R02016LZ,Maddela-Dinadiawan Rd,1
BC054,R02017LZ,Anduyan-San Pascual Rd,1
BC081,R02018LZ,Guimba-Talugtug-Umingan Rd,1
BC080,R02018LZ,Guimba-Talugtug-Umingan Rd,1
BC089,R02019LZ,Sta. Ignacia-Gerona-Pura-Guimba Rd,1
BC090,R02019LZ,Sta. Ignacia-Gerona-Pura-Guimba Rd,1
BC143,R02020LZ,Camarines Sur-Albay Diversion Rd,1
BC146,R02021LZ,Albay Diversion Rd,1
BC086,R02023LZ,Lubao Bypass Rd,1
BC052,R02024LZ,Sagada-Besao-Quirino Rd,1
BC011,R02024LZ,Sagada-Besao-Quirino Rd,1
BC002,R02025LZ,Cagayan-Apayao Rd (Ili-Guinamgamman-Rizal Sect),1
BC096,R02026LZ,Sta. Teresita - Alitagtag Diversion Rd,1
BC004,R02028LZ,PMA Cut Off Rd 3,1
BC047,R02733LZ,Laura St,1
BC022,R02734LZ,C-5/Sampaguita West Ramp on Rd,1
BC022,R02735LZ,C-5/Sampaguita West Service Rd Ramp Off Rd,1
BC022,R02736LZ,C-5/Sampaguita West Ramp off Rd,1
BC022,R02738LZ,C-5/Sampaguita West Service Rd Ramp On Rd,1
BC022,R02739LZ,C-5/Sampaguita West Service Rd,1
BC022,R02740LZ,C-5/Sampaguita east On & Off Ramp Rd,1
BC022,R02741LZ,C-5/Sampaguita Fly-Over (East & West Ramps Connector),1
BC022,R02742LZ,C-5/Kalayaan Interchange 1 (West to East),1
BC022,R02743LZ,C-5/Kalayaan Interchange 2 (East to West),1
BC049,R02744LZ,Sarrat Link Rd,1
BC053,R02745LZ,San Fernando Bypass Rd,1
BC053,R02746LZ,San Fernando Bypass Rd Channel A,1
BC053,R02747LZ,San Fernando Bypass Rd Channel B,1
BC053,R02748LZ,San Fernando Bypass Rd Extension,1
BC053,R02749LZ,San Fernando Bypass Rd Extension Channel A,1
BC053,R02750LZ,San Fernando Bypass Rd Extension Channel B,1
BC054,R02751LZ,Rosario-Pugo Channelization Rd,1
BC009,R02752LZ,Manuel S. Agyao Boulevard,1
BC038,R02753LZ,Fernando Poe Jr. Ave.,1
BC058,R02754LZ,Carmen East West Diversion Rd,1
BC142,R02755LZ,Pres. Cory C. Aquino Blvd Extension,1
BC142,R02756LZ,Daet-San Vicente-San Lorenzo Circumferential Rd,1
BC141,R02757LZ,Talobatib-Calabasa-Tulay na Lupa-Labo Circumferential Rd,1
BC112,R02762LZ,MSR Diversion Underpass,1
BC112,R02763LZ,MSR Diversion Service Rd,1
BC090,R02764LZ,Central Luzon Link Expressway (CLLEX),1
BC088,R02764LZ,Central Luzon Link Expressway (CLLEX),1
BC065,R02765LZ,Cabagan Bypass Rd,1
BC065,R02766LZ,Tumauini Bypass Rd,1
BC068,R02768LZ,Santiago Bypass Rd,1
BC112,R02769LZ,Sariaya Bypass Rd,1
BC112,R02770LZ,Pagbilao-Dalahican Port Rd (Old MSR-Mayao-Talao-talao-Dalahican Port),1
BC142,R02771LZ,Basud-Lanot Rd,1
BC115,R02772LZ,Lopez Bypass Rd,1
BC115,R02773LZ,Gumaca Bypass Rd,1
BC111,R02774LZ,Lucban Bypass Rd,1
BC111,R02775LZ,Lucban Diversion Rd,1
BC111,R02776LZ,Tayabas Bypass Rd,1
BC003,R02778LZ,Pagudpud-Adams-Calanasan Road,1
BC049,R02778LZ,Pagudpud-Adams-Calanasan Road,1
BC002,R02779LZ,Apayao-Kalinga-Abra Rd (Buluan-Sacpil-Wagud-Tawang-Salegseg Sect.),1
BC038,R02780LZ,Senator Miriam P. Defensor-Santiago Ave.,1
BC045,R02780LZ,Senator Miriam P. Defensor-Santiago Ave.,1
BC010,R02781LZ,Paracelis-Mallig-Roxas Rd,1
BC065,R02782LZ,Maharlika Highway (LZ),1
BC066,R02782LZ,Maharlika Highway (LZ),1
BC068,R02782LZ,Maharlika Highway (LZ),1
BC311,R02782LZ,Maharlika Highway (LZ),1
BC069,R02782LZ,Maharlika Highway (LZ),1
BC110,R02782LZ,Maharlika Highway (LZ),1
BC313,R02782LZ,Maharlika Highway (LZ),1
BC096,R02782LZ,Maharlika Highway (LZ),1
BC111,R02782LZ,Maharlika Highway (LZ),1
BC013,R02782LZ,Maharlika Highway (LZ),1
BC112,R02782LZ,Maharlika Highway (LZ),1
BC144,R02782LZ,Maharlika Highway (LZ),1
BC146,R02782LZ,Maharlika Highway (LZ),1
BC140,R02782LZ,Maharlika Highway (LZ),1
BC139,R02782LZ,Maharlika Highway (LZ),1
BC153,R02782LZ,Maharlika Highway (LZ),1
BC152,R02782LZ,Maharlika Highway (LZ),1
BC067,R02782LZ,Maharlika Highway (LZ),1
BC142,R02782LZ,Maharlika Highway (LZ),1
BC143,R02782LZ,Maharlika Highway (LZ),1
BC083,R02782LZ,Maharlika Highway (LZ),1
BC082,R02782LZ,Maharlika Highway (LZ),1
BC070,R02782LZ,Maharlika Highway (LZ),1
BC081,R02782LZ,Maharlika Highway (LZ),1
BC080,R02782LZ,Maharlika Highway (LZ),1
BC075,R02782LZ,Maharlika Highway (LZ),1
BC325,R02782LZ,Maharlika Highway (LZ),1
BC076,R02782LZ,Maharlika Highway (LZ),1
BC147,R02782LZ,Maharlika Highway (LZ),1
BC141,R02782LZ,Maharlika Highway (LZ),1
BC115,R02782LZ,Maharlika Highway (LZ),1
BC328,R02782LZ,Maharlika Highway (LZ),1
BC062,R02783LZ,Maharlika Highway ( Cagayan Valley Rd),1
BC064,R02783LZ,Maharlika Highway ( Cagayan Valley Rd),1
BC062,R02784LZ,Maharlika Highway ( Magapit Interchange Rd),1
BC109,R02785LZ,Maharlika Highway ( Manila South Road),1
BC108,R02785LZ,Maharlika Highway ( Manila South Road),1
BC323,R02785LZ,Maharlika Highway ( Manila South Road),1
BC107,R02785LZ,Maharlika Highway ( Manila South Road),1
BC313,R02785LZ,Maharlika Highway ( Manila South Road),1
BC111,R02786LZ,Maharlika Highway (MSR Diversion Rd),1
BC112,R02786LZ,Maharlika Highway (MSR Diversion Rd),1
BC066,R02787LZ,Naguillian-San Mariano-Palanan Rd,1
BC073,R02788LZ,Mabatang-Vicinal Rd,1
BC004,R02789LZ,PMA Cut Off Rd 4,1
BC004,R02790LZ,PMA Cut Off Rd 5,1
BC055,R02791LZ,Alaminos -Bani Bypass Rd,1
BC059,R02792LZ,"Ambassador Eduardo ""Danding"" M. Cojuanco Jr. Avenue",1
BC145,R02793LZ,"Speaker Arnulfo ""Noli"" Fuentebella Highway",1
BC011,R02794LZ,Maba-ay Abatan Rd,1
BC011,R02795LZ,"Mountain Province-Cervantes, Ilocos Sur via Dacudac-Pilipil Rd",1
BC110,R02796LZ,Alaminos -San Pablo City Bypass Rd,1
BC059,R02797LZ,Binalonan Diversion Rd,1
BC147,R02798LZ,Cabutagan-Haluban-Sooc Rd,1
BC147,R02799LZ,Calagbangan-Tula-tula-Anib Rd,1
BC157,R09970PN,Sn Roque-Baybay-Culasi Rd,1
BC004,R99653LZ,Gibraltar Rd (Wye),1
BC113,R99654LZ,Sn Francisco-Sn Andres-Sn Narciso Rd,1
BC113,R99655LZ,Talaba-Summit-Panaon Rd,1
BC115,R99655LZ,Talaba-Summit-Panaon Rd,1
BC113,R99657LZ,Catanauan-Buenavista Rd,1
BC317,R99658LZ,Maragondon-Magallanes-Amuyong Rd,1
BC102,R99659LZ,Kawit Loop Rd,1
BC102,R99660LZ,Labanan sa Binakayan Div Rd,1
BC004,R99661LZ,Outlook Drive,1
BC004,R99663LZ,Yandok St,1
BC004,R99664LZ,UP Drive,1
BC004,R99666LZ,Lake Drive 2,1
BC004,R99667LZ,Fr F Carlu St,1
BC004,R99668LZ,Abad Santos Drive,1
BC004,R99669LZ,Country Club Rd,1
BC311,R99670LZ,Cauayan-Cabatuan Rd,1
BC310,R99670LZ,Cauayan-Cabatuan Rd,1
BC067,R99670LZ,Cauayan-Cabatuan Rd,1
BC059,R99671LZ,Binalonan-Asingan-Santa Maria Rd,1
BC058,R99671LZ,Binalonan-Asingan-Santa Maria Rd,1
BC057,R99672LZ,Mangaldan-Manaoag-Binalonan Rd,1
BC060,R99673LZ,Villasis-Malasiqui-Sn Carlos Rd,1
BC059,R99673LZ,Villasis-Malasiqui-Sn Carlos Rd,1
BC060,R99674LZ,Sn Carlos-Calasiao Rd,1
BC048,R99675LZ,Nichols Field Rd,1
BC069,R99685LZ,Papaya-Malabing-Wangal-Binugawan-Tadji-Runruno Rd,1
BC070,R99685LZ,Papaya-Malabing-Wangal-Binugawan-Tadji-Runruno Rd,1
BC046,R99686LZ,Romualdez St,1
BC046,R99689LZ,2nd Street,1
BC046,R99697LZ,Muelle de Magallanes,1
BC047,R99709LZ,F Calderon St (LZ),1
BC023,R99719LZ,Pateros-McKinley Rd,1
BC019,R99720LZ,Rotonda-Pariancillo Rd,1
BC035,R99722LZ,M Roxas Service Rd,1
BC037,R99722LZ,M Roxas Service Rd,1
BC031,R99723LZ,East Service Rd (Valenzuela),1
BC032,R99723LZ,East Service Rd (Valenzuela),1
BC032,R99724LZ,West Service Rd (Valenzuela),1
BC015,R99725LZ,Sacristia St (Malabon Div Rd),1
BC145,R99727LZ,Jct Binalay (Tinambac)-Tamban Rd,1
BC145,R99728LZ,Jct Digdigon (Goa)-Tinambac Rd,1
BC145,R99729LZ,Jct Balaynan-Tabgon-Lamon-Pinamihagan Rd,1
BC145,R99730LZ,Jct Teres-Garchitorena Rd,1
BC145,R99731LZ,Presentacion-Maligaya Rd,1
BC142,R99732LZ,Tagas-Daet Poblacion-Magang Rd,1
BC139,R99733LZ,Lakandula Drive Portion,1
BC139,R99734LZ,Banquerohan-Bariis-Sogoy-Sorsogon Bdry Rd,1
BC092,R99735LZ,Apo Rotonda Road,1
BC325,R99736LZ,Tabang Service Rd #2,1
BC319,R99737LZ,Mindanao Avenue,1
BC115,R99741LZ,MSR Jct-Lopez-Catanauan Rd,1
BC113,R99741LZ,MSR Jct-Lopez-Catanauan Rd,1
BC115,R99743LZ,Daang Maharlika Jct-Atimonan Pob Rd,1
BC101,R99753LZ,Tanza Div Rd,1
BC062,R99776LZ,Lallo-Jurisdiction-Dugo-Camalaniugan Rd,1
BC050,R99780LZ,MNR/Ilocos Norte-Apayao Channelization Rd,1
BC111,R99786LZ,Tayabas-Mainit-Mauban Rd,1
BC101,R99787LZ,Crisanto M de los Reyes Ave,1
BC317,R99787LZ,Crisanto M de los Reyes Ave,1
BC094,R99788LZ,Manila-Batangas Pier Rd,1
BC093,R99790LZ,Tuy Diversion Rd,1
BC074,R99791LZ,Mt Samat Rd,1
BC319,R99791LZ,Mt Samat Rd,1
BC074,R99792LZ,Balanga Poblacion Rd,1
BC071,R99793LZ,Echague-Jones-Maddela Rd (Villa Norte-Panang Sect),1
BC056,R99796LZ,Labrador Div Rd,1
BC050,R99798LZ,Gaang Wharf Rd,1
BC050,R99799LZ,MNR Jct-Baay-Suba Rd,1
BC053,R99800LZ,Capitol Site Rd,1
BC010,R99801LZ,Bananao Access Rd,1
BC004,R99802LZ,Govt Center Rd (Baguio City),1
BC003,R99804LZ,Apayao (Calanasan)-Ilocos Norte Rd,1
BC067,R99807LZ,Burgos-Gen Aguinaldo (NIA) Rd,1
BC071,R99808LZ,Jct Mangandingay-Saguday-Isabela Bdry Rd,1
BC068,R99809LZ,Santiago-Baluarte-Quirino Bdry,1
BC056,R99810LZ,Lingayen-Labrador Div Rd,1
BC057,R99811LZ,Sta Barbara-Mangaldan Rd,1
BC060,R99811LZ,Sta Barbara-Mangaldan Rd,1
BC060,R99812LZ,Camiling-Wawa-Bayambang-Malasiqui-Sta Barbara Rd,1
BC050,R99814LZ,Banna (Espiritu)-Pinili Rd,1
BC050,R99815LZ,Batac-Pinili via Maipalig Rd,1
BC071,R99818LZ,Dumabato-Balligui Rd,1
BC035,R99822LZ,Alfonso Mendoza St,1
BC033,R99822LZ,Alfonso Mendoza St,1
BC057,R99823LZ,Judge Jose de Venecia Sr Ave,1
BC060,R99823LZ,Judge Jose de Venecia Sr Ave,1
BC056,R99824LZ,Binmaley-Lingayen via Quibaol Rd,1
BC037,R99826LZ,M Roxas Jr Bridge,1
BC046,R99828LZ,South Blvd,1
BC018,R99829LZ,New Panaderos Ext,1
BC047,R99831LZ,Havana St,1
BC025,R99831LZ,Havana St,1
BC046,R99833LZ,Paco Park Rd,1
BC047,R99835LZ,Beata St,1
BC046,R99837LZ,Finance Rd,1
BC046,R99839LZ,MH Del Pilar,1
BC046,R99840LZ,8th Street,1
BC046,R99841LZ,13th St,1
BC046,R99842LZ,Palacio St,1
BC046,R99843LZ,A Linao St,1
BC046,R99844LZ,M Adriatico,1
BC046,R99845LZ,Padre Faura,1
BC046,R99846LZ,Pres Quirino Avenue (Canonigo),1
BC032,R99849LZ,Gov T Santiago St,1
BC031,R99849LZ,Gov T Santiago St,1
BC030,R99851LZ,Bonifacio Monument Circle,1
BC029,R99851LZ,Bonifacio Monument Circle,1
BC048,R99860LZ,Antonio Arnaiz Ave,1
BC025,R99860LZ,Antonio Arnaiz Ave,1
BC025,R99862LZ,Dian Road,1
BC014,R99863LZ,Quirino Avenue,1
BC024,R99863LZ,Quirino Avenue,1
BC013,R99864LZ,Zapote-Alabang Rd,1
BC014,R99864LZ,Zapote-Alabang Rd,1
BC014,R99865LZ,International Receiver Rd,1
BC004,R99866LZ,Engineers Hill Rd,1
BC004,R99867LZ,Legarda Rd,1
BC004,R99868LZ,Gen Luna Rd,1
BC004,R99869LZ,A Bonifacio Rd,1
BC004,R99870LZ,North Drive,1
BC004,R99872LZ,Gibraltar Rd,1
BC004,R99873LZ,Asin Rd,1
BC004,R99874LZ,Lt Tacay Rd,1
BC004,R99876LZ,Ferguson Rd,1
BC004,R99877LZ,Manuel Roxas Rd,1
BC004,R99878LZ,Bokawkan Rd,1
BC004,R99879LZ,P Burgos Rd,1
BC021,R99881LZ,San Juan-Santolan Rd,1
BC019,R99882LZ,Dr Garcia St,1
BC019,R99883LZ,Pasig Diversion Rd 2,1
BC019,R99884LZ,Pasig-Pateros Rd,1
BC038,R99887LZ,Elliptical Rd,1
BC045,R99887LZ,Elliptical Rd,1
BC038,R99889LZ,Cloverleaf,1
BC040,R99889LZ,Cloverleaf,1
BC076,R99892LZ,Pulilan Railroad Station Rd,1
BC019,R99894LZ,Pioneer St,1
BC018,R99894LZ,Pioneer St,1
BC058,R99895LZ,Sn Nicolas-Natividad-Sn Quintin-Umingan-Guimba Rd,1
BC057,R99896LZ,Urdaneta Jct-Dagupan-Lingayen Rd,1
BC059,R99896LZ,Urdaneta Jct-Dagupan-Lingayen Rd,1
BC053,R99897LZ,Sn Juan-Sn Gabriel Rd,1
BC054,R99899LZ,Rosario-Pugo Rd,1
BC054,R99900LZ,Rosario-Pugo Access Rd,1
BC011,R99901LZ,EYEB-DPWH Motorpool Rd,1
BC011,R99903LZ,PC Barracks Rd,1
BC011,R99904LZ,Bontoc-Cadre Rd,1
BC011,R99905LZ,Mt Data Access Rd,1
BC072,R99906LZ,Dingalan-Gabaldon Rd,1
BC101,R99910LZ,Indang-Alfonso via Luksuhin Rd,1
BC317,R99910LZ,Indang-Alfonso via Luksuhin Rd,1
BC099,R99911LZ,Tejero-Gen Trias-Amadeo-Tagaytay Rd,1
BC322,R99913LZ,Rodriguez-Sn Jose Rd,1
BC118,R99914LZ,Sumulong Highway,1
BC112,R99915LZ,Lucena Airport Rd,1
BC112,R99916LZ,Lucena-Tayabas-Mauban Port Rd,1
BC112,R99917LZ,Lucena-Cadre Rd,1
BC112,R99918LZ,Lucena-Dalahican Port Rd,1
BC112,R99919LZ,MSR Jct Tiaong-Dolores Rd,1
BC113,R99920LZ,Pitogo Jct-Pob Rd,1
BC111,R99921LZ,Jct MSR-Old Zigzag Rd,1
BC115,R99921LZ,Jct MSR-Old Zigzag Rd,1
BC115,R99922LZ,MSR Jct-Lopez-Buenavista Rd,1
BC113,R99922LZ,MSR Jct-Lopez-Buenavista Rd,1
BC115,R99924LZ,MSR Jct Lopez-Hondagua Port Rd,1
BC115,R99925LZ,Tagkawayan Poblacion Rd,1
BC139,R99929LZ,Camp Bagong Ibalong Rd,1
BC139,R99930LZ,Lakandula Drive,1
BC139,R99931LZ,Legazpi Access Rd,1
BC139,R99932LZ,Legazpi Airport Rd,1
BC139,R99934LZ,Elizondo St,1
BC139,R99935LZ,Quezon Ave- Wharf Rd,1
BC107,R99937LZ,Makiling Park Rd,1
BC107,R99938LZ,Bay Poblacion Rd,1
BC313,R99939LZ,Mayapa-Canlubang Cadre Rd,1
BC056,R99940LZ,Lingayen Cadre Rd,1
BC142,R99941LZ,Daet-Mercedes Rd,1
BC110,R99942LZ,Balagtas Blvd,1
BC110,R99943LZ,Regidor St,1
BC110,R99944LZ,P Gomez-Gen Luna St,1
BC110,R99945LZ,Barleta St,1
BC110,R99946LZ,P Alcantara St,1
BC110,R99947LZ,Mabini St,1
BC096,R99948LZ,Banay-Banay-Mojon-Cuenca Rd,1
BC097,R99948LZ,Banay-Banay-Mojon-Cuenca Rd,1
BC098,R99948LZ,Banay-Banay-Mojon-Cuenca Rd,1
BC093,R99951LZ,Balayan-Balibago Rd,1
BC093,R99952LZ,Nasugbu-Lian-Calatagan Rd,1
BC093,R99953LZ,Diokno Highway,1
BC093,R99954LZ,Palico Cadre Rd,1
BC325,R99955LZ,Tabang Service Rd #4,1
BC325,R99956LZ,Tabang Service Rd #5,1
BC105,R99957LZ,Mc Donald Jct-Alido Bridge,1
BC105,R99958LZ,Mc Donald Jct-Aguinaldo H-way,1
BC102,R99961LZ,Noveleta-Rosario Div Rd,1
BC099,R99961LZ,Noveleta-Rosario Div Rd,1
BC098,R99962LZ,Sn Juan-Laiya Rd,1
BC098,R99963LZ,Rosario-Sn Juan Rd,1
BC097,R99964LZ,Lipa-Rosario Rd,1
BC098,R99964LZ,Lipa-Rosario Rd,1
BC097,R99965LZ,Manila-Batangas Poblacion Rd,1
BC090,R99966LZ,San Miguel Cadre Rd,1
BC094,R99967LZ,Batangas Port Diversion Rd,1
BC162,R99967PN,Lub-lub-Calao-Rosario-Cansilayan Rd,1
BC094,R99968LZ,Batangas Cadre Rd,1
BC161,R99968PN,Janiuay-Badiangan-Tina Rd,1
BC144,R99969LZ,Pili Diversion Rd,1
BC164,R99969PN,Sta Barbara By-Pass Rd,1
BC095,R99970LZ,Bauan-Mabini Rd,1
BC095,R99971LZ,Lobo-Malabrigo-Sn Juan Rd,1
BC094,R99972LZ,Batangas-Tabangao-Lobo Rd,1
BC095,R99972LZ,Batangas-Tabangao-Lobo Rd,1
BC155,R99972PN,Sn Jose Cadre Rd,1
BC064,R99973LZ,Tuguegarao Div Rd 1,1
BC064,R99974LZ,Tuguegarao Div Rd 2,1
BC049,R99976LZ,Tres Martirez de la Patria,1
BC049,R99977LZ,Laoag-Balacad Rd,1
BC049,R99978LZ,Laoag-Airport Rd,1
BC049,R99979LZ,Laoag Cadre Rd,1
BC049,R99980LZ,Tomas Passion St,1
BC049,R99981LZ,Calipulapu Rd,1
BC233,R99982MN,R Rabago St-De Mazenod Ave-ND Ave-Quezon Ave,1
BC049,R99983LZ,Bonifacio Rd,1
BC233,R99983MN,Cotabato City Circumferential Rd (Western Sect),1
BC162,R99983PN,Dingle P.A. Cadre Road,1
BC204,R99984MN,Dologon-Kisanday-Ginoyuran Rd,1
BC155,R99984PN,Bantayan-Sn Pedro-Cubay Rd,1
BC224,R99985MN,Davao-Agusan Rd-DAPECOL Compound Rd (Channelization),1
BC224,R99986MN,Tagum-Panabo Cir Rd-DAPECOL Cmpd Rd (Channelization),1
BC161,R99986PN,Cabatuan-New Lucena-Banga-Bante Rd,1
BC164,R99986PN,Cabatuan-New Lucena-Banga-Bante Rd,1
BC056,R99988LZ,Lingayen Capitol Loop (Right),1
BC056,R99989LZ,Lingayen Capitol Loop (Left),1
BC165,R99989PN,Oton-Pakiad-Mandurriao Rd,1
BC160,R99989PN,Oton-Pakiad-Mandurriao Rd,1
BC057,R99990LZ,Manaoag Cadre Rd,1
